local_time,summary,icon,precipProbability,temperature,humidity,pressure,windSpeed,cloudCover,visibility,ID,rain,clear,snow,hurri,Hrain,Foggy
2018-01-01T00:00:00Z,Clear,clear-night,0,9.92,0.73,1037.25,3.4,0.09,10,1,0,1,0,0,0,0
2018-01-01T01:00:00Z,Clear,clear-night,0,8.83,0.74,1037.45,3.1,0.19,10,2,0,1,0,0,0,0
2018-01-01T02:00:00Z,Clear,clear-night,0,7.96,0.74,1037.87,2.6,0,10,3,0,1,0,0,0,0
2018-01-01T03:00:00Z,Clear,clear-night,0,6.87,0.75,1038.39,1.7,0,10,4,0,1,0,0,0,0
2018-01-01T04:00:00Z,Clear,clear-night,0,5.96,0.75,1038.92,2.46,0,10,5,0,1,0,0,0,0
2018-01-01T05:00:00Z,Clear,clear-night,0,4.77,0.76,1038.94,2.46,0,10,6,0,1,0,0,0,0
2018-01-01T06:00:00Z,Clear,clear-night,0,3.66,0.77,1039.68,1.99,0,10,7,0,1,0,0,0,0
2018-01-01T07:00:00Z,Clear,clear-night,0,3.15,0.76,1040.36,1.42,0,10,8,0,1,0,0,0,0
2018-01-01T08:00:00Z,Clear,clear-night,0,2.68,0.76,1040.88,0.59,0,10,9,0,1,0,0,0,0
2018-01-01T09:00:00Z,Clear,clear-day,0,3.99,0.74,1041.66,2.5,0,10,10,0,1,0,0,0,0
2018-01-01T10:00:00Z,Clear,clear-day,0,6.85,0.67,1042.06,2.6,0,10,11,0,1,0,0,0,0
2018-01-01T11:00:00Z,Clear,clear-day,0,9.58,0.59,1042.53,3.43,0,10,12,0,1,0,0,0,0
2018-01-01T12:00:00Z,Clear,clear-day,0,12.33,0.51,1042.09,2.91,0,10,13,0,1,0,0,0,0
2018-01-01T13:00:00Z,Clear,clear-day,0,14.38,0.46,1041.05,3.87,0,10,14,0,1,0,0,0,0
2018-01-01T14:00:00Z,Clear,clear-day,0,15.66,0.42,1040.53,3.52,0,10,15,0,1,0,0,0,0
2018-01-01T15:00:00Z,Clear,clear-day,0,16.24,0.4,1040.4,3.58,0,10,16,0,1,0,0,0,0
2018-01-01T16:00:00Z,Clear,clear-day,0,16.33,0.39,1040.56,3.62,0,10,17,0,1,0,0,0,0
2018-01-01T17:00:00Z,Clear,clear-day,0,14.9,0.4,1040.97,3.31,0,10,18,0,1,0,0,0,0
2018-01-01T18:00:00Z,Clear,clear-night,0,12.54,0.44,1041.16,3.22,0,10,19,0,1,0,0,0,0
2018-01-01T19:00:00Z,Clear,clear-night,0,11.05,0.47,1041.63,2.96,0,10,20,0,1,0,0,0,0
2018-01-01T20:00:00Z,Clear,clear-night,0,9.82,0.49,1041.99,2.69,0,10,21,0,1,0,0,0,0
2018-01-01T21:00:00Z,Clear,clear-night,0,8.63,0.51,1042.34,2.98,0,10,22,0,1,0,0,0,0
2018-01-01T22:00:00Z,Clear,clear-night,0,7.58,0.53,1042.58,2.85,0,10,23,0,1,0,0,0,0
2018-01-01T23:00:00Z,Clear,clear-night,0,6.22,0.56,1042.71,3.44,0,10,24,0,1,0,0,0,0
2018-01-02T00:00:00Z,Clear,clear-night,0,4.83,0.59,1042.65,2.62,0,10,25,0,1,0,0,0,0
2018-01-02T01:00:00Z,Clear,clear-night,0,3.71,0.61,1042.37,2.24,0,10,26,0,1,0,0,0,0
2018-01-02T02:00:00Z,Clear,clear-night,0,2.7,0.64,1041.82,0.98,0,10,27,0,1,0,0,0,0
2018-01-02T03:00:00Z,Clear,clear-night,0,1.75,0.66,1042.01,0.85,0,10,28,0,1,0,0,0,0
2018-01-02T04:00:00Z,Clear,clear-night,0,0.88,0.67,1042.2,0.43,0,10,29,0,1,0,0,0,0
2018-01-02T05:00:00Z,Clear,clear-night,0,-0.05,0.7,1041.89,0.55,0,10,30,0,1,0,0,0,0
2018-01-02T06:00:00Z,Clear,clear-night,0,-0.68,0.72,1041.76,0.64,0,10,31,0,1,0,0,0,0
2018-01-02T07:00:00Z,Clear,clear-night,0,-0.87,0.74,1042.24,0.33,0,10,32,0,1,0,0,0,0
2018-01-02T08:00:00Z,Clear,clear-night,0,-1.1,0.74,1042.25,0.29,0,10,33,0,1,0,0,0,0
2018-01-02T09:00:00Z,Clear,clear-day,0,0.9,0.73,1042.09,0.11,0,10,34,0,1,0,0,0,0
2018-01-02T10:00:00Z,Clear,clear-day,0,5.06,0.67,1042.21,0.65,0,10,35,0,1,0,0,0,0
2018-01-02T11:00:00Z,Clear,clear-day,0,8.69,0.62,1041.92,1.15,0,10,36,0,1,0,0,0,0
2018-01-02T12:00:00Z,Clear,clear-day,0,12.29,0.54,1040.79,1.02,0,10,37,0,1,0,0,0,0
2018-01-02T13:00:00Z,Clear,clear-day,0,15.74,0.48,1039.22,1.65,0,10,38,0,1,0,0,0,0
2018-01-02T14:00:00Z,Clear,clear-day,0,18.19,0.43,1037.75,1.88,0,10,39,0,1,0,0,0,0
2018-01-02T15:00:00Z,Clear,clear-day,0,20.32,0.4,1036.71,1.95,0,10,40,0,1,0,0,0,0
2018-01-02T16:00:00Z,Clear,clear-day,0,20.97,0.38,1035.57,0.9,0,10,41,0,1,0,0,0,0
2018-01-02T17:00:00Z,Clear,clear-day,0,20.54,0.38,1034.37,0.66,0,10,42,0,1,0,0,0,0
2018-01-02T18:00:00Z,Clear,clear-night,0,17.8,0.43,1033.99,0.6,0,10,43,0,1,0,0,0,0
2018-01-02T19:00:00Z,Clear,clear-night,0,15.06,0.49,1033.54,0.3,0,10,44,0,1,0,0,0,0
2018-01-02T20:00:00Z,Clear,clear-night,0,12.24,0.56,1033.1,0.08,0,10,45,0,1,0,0,0,0
2018-01-02T21:00:00Z,Clear,clear-night,0,10.48,0.62,1032.38,0.1,0,10,46,0,1,0,0,0,0
2018-01-02T22:00:00Z,Clear,clear-night,0,8.76,0.65,1031.17,0.03,0,10,47,0,1,0,0,0,0
2018-01-02T23:00:00Z,Clear,clear-night,0,7.83,0.68,1030.58,0.04,0,10,48,0,1,0,0,0,0
2018-01-03T00:00:00Z,Clear,clear-night,0,7.05,0.71,1030.12,0.3,0,10,49,0,1,0,0,0,0
2018-01-03T01:00:00Z,Clear,clear-night,0,6.5,0.73,1028.5,0.02,0,10,50,0,1,0,0,0,0
2018-01-03T02:00:00Z,Clear,clear-night,0,6.05,0.73,1027.75,0,0,10,51,0,1,0,0,0,0
2018-01-03T03:00:00Z,Clear,clear-night,0,5.83,0.74,1028.01,0.02,0.03,10,52,0,1,0,0,0,0
2018-01-03T04:00:00Z,Clear,clear-night,0,5.94,0.75,1027.02,0.3,0,10,53,0,1,0,0,0,0
2018-01-03T05:00:00Z,Clear,clear-night,0,6.03,0.74,1026.72,0.22,0.06,10,54,0,1,0,0,0,0
2018-01-03T06:00:00Z,Clear,clear-night,0,6.25,0.76,1025.83,0.65,0.06,10,55,0,1,0,0,0,0
2018-01-03T07:00:00Z,Clear,clear-night,0,7.2,0.73,1025.34,0.54,0.21,10,56,0,1,0,0,0,0
2018-01-03T08:00:00Z,Clear,clear-night,0,9.2,0.72,1025.04,0.53,0.11,10,57,0,1,0,0,0,0
2018-01-03T09:00:00Z,Clear,clear-day,0,11.02,0.7,1024.58,0.97,0.21,10,58,0,1,0,0,0,0
2018-01-03T10:00:00Z,Clear,clear-day,0,17.14,0.61,1024.25,2.99,0,10,59,0,1,0,0,0,0
2018-01-03T11:00:00Z,Clear,clear-day,0,21.74,0.51,1023.57,3.97,0.19,10,60,0,1,0,0,0,0
2018-01-03T12:00:00Z,Clear,clear-day,0,25.21,0.43,1022.18,3.98,0.16,10,61,0,1,0,0,0,0
2018-01-03T13:00:00Z,Clear,clear-day,0,27.91,0.39,1020.41,4.18,0.16,10,62,0,1,0,0,0,0
2018-01-03T14:00:00Z,Overcast,cloudy,0,28.68,0.37,1019.46,4.34,1,10,63,0,0,0,0,0,0
2018-01-03T15:00:00Z,Overcast,cloudy,0,28.63,0.4,1019.25,4.92,0.96,10,64,0,0,0,0,0,0
2018-01-03T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,28.4,0.46,1020.03,3.88,0.79,10,65,0,0,0,0,0,0
2018-01-03T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,27.54,0.5,1020.29,3.09,0.75,10,66,0,0,0,0,0,0
2018-01-03T18:00:00Z,Overcast,cloudy,0,27,0.5,1020.52,3.19,1,10,67,0,0,0,0,0,0
2018-01-03T19:00:00Z,Overcast,cloudy,0,26.45,0.52,1020.82,3.34,1,10,68,0,0,0,0,0,0
2018-01-03T20:00:00Z,Overcast,cloudy,0,25.09,0.57,1021.37,4.74,1,10,69,0,0,0,0,0,0
2018-01-03T21:00:00Z,Overcast,cloudy,0,24.26,0.59,1021.56,4.11,1,10,70,0,0,0,0,0,0
2018-01-03T22:00:00Z,Overcast,cloudy,0,23.46,0.64,1021.28,3.55,1,10,71,0,0,0,0,0,0
2018-01-03T23:00:00Z,Overcast,cloudy,0,21.21,0.71,1021.81,4.99,1,10,72,0,0,0,0,0,0
2018-01-04T00:00:00Z,Overcast,cloudy,0,19.48,0.71,1021.81,4.91,1,9.14,73,0,0,0,0,0,0
2018-01-04T01:00:00Z,Overcast,cloudy,0,17.77,0.66,1022.15,4.89,1,9.14,74,0,0,0,0,0,0
2018-01-04T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0,15.73,0.63,1022.37,5.11,0.79,9.35,75,0,0,0,0,0,0
2018-01-04T03:00:00Z,Clear,clear-night,0,13.01,0.67,1023.13,4.44,0.22,10,76,0,1,0,0,0,0
2018-01-04T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,11.3,0.71,1023.37,3.38,0.27,10,77,0,0,0,0,0,0
2018-01-04T05:00:00Z,Clear,clear-night,0,10.06,0.74,1023.52,3.34,0.09,10,78,0,1,0,0,0,0
2018-01-04T06:00:00Z,Clear,clear-night,0,9.02,0.76,1023.83,2.79,0,10,79,0,1,0,0,0,0
2018-01-04T07:00:00Z,Clear,clear-night,0,8.09,0.76,1024.17,2.45,0,10,80,0,1,0,0,0,0
2018-01-04T08:00:00Z,Clear,clear-night,0,7.49,0.76,1024.79,2.87,0,9.13,81,0,1,0,0,0,0
2018-01-04T09:00:00Z,Clear,clear-day,0,7.94,0.75,1025.3,2.89,0.09,10,82,0,1,0,0,0,0
2018-01-04T10:00:00Z,Clear,clear-day,0,10.64,0.69,1025.61,3.03,0.16,10,83,0,1,0,0,0,0
2018-01-04T11:00:00Z,Clear,clear-day,0,14.11,0.64,1025.91,4.33,0.16,10,84,0,1,0,0,0,0
2018-01-04T12:00:00Z,Partly Cloudy,partly-cloudy-day,0,16.85,0.6,1025.57,4.03,0.37,10,85,0,0,0,0,0,0
2018-01-04T13:00:00Z,Clear,clear-day,0,19.45,0.58,1024.96,3.54,0.16,10,86,0,1,0,0,0,0
2018-01-04T14:00:00Z,Clear,clear-day,0,21.24,0.55,1024.69,4.05,0,10,87,0,1,0,0,0,0
2018-01-04T15:00:00Z,Clear,clear-day,0,22.2,0.52,1024.74,3.76,0.19,10,88,0,1,0,0,0,0
2018-01-04T16:00:00Z,Clear,clear-day,0,22.02,0.51,1025.03,4.41,0.22,10,89,0,1,0,0,0,0
2018-01-04T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,20.59,0.54,1025.58,4.11,0.48,10,90,0,0,0,0,0,0
2018-01-04T18:00:00Z,Clear,clear-night,0,18.36,0.58,1025.76,3.69,0.19,10,91,0,1,0,0,0,0
2018-01-04T19:00:00Z,Clear,clear-night,0,16.96,0.6,1026.35,3.16,0,10,92,0,1,0,0,0,0
2018-01-04T20:00:00Z,Clear,clear-night,0,15.31,0.62,1026.82,3.18,0,10,93,0,1,0,0,0,0
2018-01-04T21:00:00Z,Clear,clear-night,0,13.42,0.63,1027.17,2.71,0,10,94,0,1,0,0,0,0
2018-01-04T22:00:00Z,Clear,clear-night,0,12.08,0.65,1027.29,3.55,0,10,95,0,1,0,0,0,0
2018-01-04T23:00:00Z,Clear,clear-night,0,10.33,0.66,1027.78,3.08,0,10,96,0,1,0,0,0,0
2018-01-05T00:00:00Z,Clear,clear-night,0,9.33,0.66,1028.22,3.07,0.19,10,97,0,1,0,0,0,0
2018-01-05T01:00:00Z,Overcast,cloudy,0,9.12,0.65,1028.05,2.98,1,10,98,0,0,0,0,0,0
2018-01-05T02:00:00Z,Overcast,cloudy,0,8.59,0.64,1027.96,2.74,1,10,99,0,0,0,0,0,0
2018-01-05T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,8.69,0.64,1028.17,2.26,0.79,10,100,0,0,0,0,0,0
2018-01-05T04:00:00Z,Overcast,cloudy,0,8.84,0.64,1028.45,2.1,1,10,101,0,0,0,0,0,0
2018-01-05T05:00:00Z,Overcast,cloudy,0,9.3,0.64,1028.56,2.24,1,10,102,0,0,0,0,0,0
2018-01-05T06:00:00Z,Overcast,cloudy,0,9.57,0.64,1029.17,1.49,1,10,103,0,0,0,0,0,0
2018-01-05T07:00:00Z,Overcast,cloudy,0,9.77,0.64,1029.33,1.02,1,10,104,0,0,0,0,0,0
2018-01-05T08:00:00Z,Overcast,cloudy,0,10.02,0.64,1029.93,1.06,1,10,105,0,0,0,0,0,0
2018-01-05T09:00:00Z,Overcast,cloudy,0,10.49,0.64,1030.31,1.11,1,10,106,0,0,0,0,0,0
2018-01-05T10:00:00Z,Overcast,cloudy,0,11.52,0.61,1030.98,1.68,1,10,107,0,0,0,0,0,0
2018-01-05T11:00:00Z,Overcast,cloudy,0,12.82,0.59,1031.42,2.18,1,10,108,0,0,0,0,0,0
2018-01-05T12:00:00Z,Overcast,cloudy,0,14.85,0.55,1031.28,1.99,1,10,109,0,0,0,0,0,0
2018-01-05T13:00:00Z,Overcast,cloudy,0,16.3,0.51,1030.41,2.54,1,10,110,0,0,0,0,0,0
2018-01-05T14:00:00Z,Overcast,cloudy,0,17.93,0.48,1030.06,2.75,1,10,111,0,0,0,0,0,0
2018-01-05T15:00:00Z,Overcast,cloudy,0,19.24,0.45,1030.26,2.94,1,10,112,0,0,0,0,0,0
2018-01-05T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,20.07,0.42,1030.53,2.52,0.71,10,113,0,0,0,0,0,0
2018-01-05T17:00:00Z,Clear,clear-day,0,19.67,0.42,1030.79,2.3,0.03,10,114,0,1,0,0,0,0
2018-01-05T18:00:00Z,Clear,clear-night,0,17.14,0.46,1031.01,0.89,0,10,115,0,1,0,0,0,0
2018-01-05T19:00:00Z,Clear,clear-night,0,15.05,0.51,1031.75,0.53,0,10,116,0,1,0,0,0,0
2018-01-05T20:00:00Z,Clear,clear-night,0,13.42,0.56,1032.28,0.62,0,10,117,0,1,0,0,0,0
2018-01-05T21:00:00Z,Clear,clear-night,0,12.21,0.58,1032.5,0.81,0,10,118,0,1,0,0,0,0
2018-01-05T22:00:00Z,Clear,clear-night,0,10.92,0.61,1032.98,1.39,0,10,119,0,1,0,0,0,0
2018-01-05T23:00:00Z,Clear,clear-night,0,9.58,0.63,1033.62,1.11,0,10,120,0,1,0,0,0,0
2018-01-06T00:00:00Z,Clear,clear-night,0,8.37,0.64,1034.08,1,0,10,121,0,1,0,0,0,0
2018-01-06T01:00:00Z,Clear,clear-night,0,7.35,0.65,1034.03,1.25,0,10,122,0,1,0,0,0,0
2018-01-06T02:00:00Z,Clear,clear-night,0,5.93,0.66,1034.2,0.97,0,10,123,0,1,0,0,0,0
2018-01-06T03:00:00Z,Clear,clear-night,0,4.64,0.69,1034.76,0.64,0,10,124,0,1,0,0,0,0
2018-01-06T04:00:00Z,Clear,clear-night,0,3.35,0.72,1035.12,0.52,0,10,125,0,1,0,0,0,0
2018-01-06T05:00:00Z,Clear,clear-night,0,2.4,0.74,1035.43,0.38,0,10,126,0,1,0,0,0,0
2018-01-06T06:00:00Z,Clear,clear-night,0,1.69,0.75,1036.2,0.22,0,10,127,0,1,0,0,0,0
2018-01-06T07:00:00Z,Clear,clear-night,0,0.3,0.77,1036.67,0.16,0,10,128,0,1,0,0,0,0
2018-01-06T08:00:00Z,Clear,clear-night,0,0.13,0.77,1037.13,0.08,0,10,129,0,1,0,0,0,0
2018-01-06T09:00:00Z,Clear,clear-day,0,3.05,0.76,1037.65,0.03,0,10,130,0,1,0,0,0,0
2018-01-06T10:00:00Z,Clear,clear-day,0,8.67,0.68,1038.36,0.09,0,10,131,0,1,0,0,0,0
2018-01-06T11:00:00Z,Clear,clear-day,0,12.07,0.65,1038.98,0.13,0,10,132,0,1,0,0,0,0
2018-01-06T12:00:00Z,Clear,clear-day,0,15.72,0.6,1038.92,0.41,0,10,133,0,1,0,0,0,0
2018-01-06T13:00:00Z,Clear,clear-day,0,18.38,0.55,1037.9,0.48,0,10,134,0,1,0,0,0,0
2018-01-06T14:00:00Z,Clear,clear-day,0,20.52,0.49,1037.2,0.43,0,10,135,0,1,0,0,0,0
2018-01-06T15:00:00Z,Clear,clear-day,0,21.71,0.44,1036.86,0.46,0,10,136,0,1,0,0,0,0
2018-01-06T16:00:00Z,Clear,clear-day,0,21.86,0.42,1037.08,0.19,0,10,137,0,1,0,0,0,0
2018-01-06T17:00:00Z,Clear,clear-day,0,21.39,0.42,1037.05,0.25,0,10,138,0,1,0,0,0,0
2018-01-06T18:00:00Z,Clear,clear-night,0,18.59,0.47,1036.83,0.21,0,10,139,0,1,0,0,0,0
2018-01-06T19:00:00Z,Clear,clear-night,0,15.87,0.53,1036.52,0.07,0,10,140,0,1,0,0,0,0
2018-01-06T20:00:00Z,Clear,clear-night,0,13.89,0.59,1036.52,0.09,0,10,141,0,1,0,0,0,0
2018-01-06T21:00:00Z,Clear,clear-night,0,12.72,0.62,1036.06,0.2,0,10,142,0,1,0,0,0,0
2018-01-06T22:00:00Z,Clear,clear-night,0,11.97,0.63,1036.13,0.19,0,10,143,0,1,0,0,0,0
2018-01-06T23:00:00Z,Clear,clear-night,0,10.62,0.67,1036.05,0.33,0,10,144,0,1,0,0,0,0
2018-01-07T00:00:00Z,Clear,clear-night,0,11.85,0.63,1034.72,0.92,0,10,145,0,1,0,0,0,0
2018-01-07T01:00:00Z,Clear,clear-night,0,11.77,0.64,1034.38,0.98,0,10,146,0,1,0,0,0,0
2018-01-07T02:00:00Z,Clear,clear-night,0,12.16,0.63,1033.81,1.09,0,10,147,0,1,0,0,0,0
2018-01-07T03:00:00Z,Clear,clear-night,0,12.11,0.63,1034.02,0.81,0,10,148,0,1,0,0,0,0
2018-01-07T04:00:00Z,Clear,clear-night,0,11.75,0.64,1034.1,0.67,0,10,149,0,1,0,0,0,0
2018-01-07T05:00:00Z,Clear,clear-night,0,11.7,0.64,1033.22,0.8,0,10,150,0,1,0,0,0,0
2018-01-07T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,12.85,0.65,1032.26,1.87,0.44,10,151,0,0,0,0,0,0
2018-01-07T07:00:00Z,Overcast,cloudy,0,14.4,0.63,1032.24,2.78,1,10,152,0,0,0,0,0,0
2018-01-07T08:00:00Z,Mostly Cloudy,partly-cloudy-night,0,15.08,0.61,1031.66,1.44,0.7,10,153,0,0,0,0,0,0
2018-01-07T09:00:00Z,Partly Cloudy,partly-cloudy-day,0,16.36,0.6,1031.69,1.26,0.44,10,154,0,0,0,0,0,0
2018-01-07T10:00:00Z,Partly Cloudy,partly-cloudy-day,0,19.6,0.54,1031.69,1.71,0.37,10,155,0,0,0,0,0,0
2018-01-07T11:00:00Z,Clear,clear-day,0,24.54,0.46,1031.08,3.41,0.16,10,156,0,1,0,0,0,0
2018-01-07T12:00:00Z,Clear,clear-day,0,28.98,0.4,1029.35,3.44,0,10,157,0,1,0,0,0,0
2018-01-07T13:00:00Z,Clear,clear-day,0,33.03,0.38,1027.62,3.09,0.03,10,158,0,1,0,0,0,0
2018-01-07T14:00:00Z,Clear,clear-day,0,36.75,0.35,1025.91,3.76,0.03,10,159,0,1,0,0,0,0
2018-01-07T15:00:00Z,Clear,clear-day,0,39.95,0.33,1025.15,3.64,0.06,10,160,0,1,0,0,0,0
2018-01-07T16:00:00Z,Partly Cloudy,partly-cloudy-day,0,41.5,0.33,1024.44,3.87,0.27,10,161,0,0,0,0,0,0
2018-01-07T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,40.88,0.34,1024.48,3.26,0.6,10,162,0,0,0,0,0,0
2018-01-07T18:00:00Z,Mostly Cloudy,partly-cloudy-night,0,39.64,0.34,1024.35,2.77,0.6,10,163,0,0,0,0,0,0
2018-01-07T19:00:00Z,Mostly Cloudy,partly-cloudy-night,0,39.4,0.35,1023.93,3.33,0.88,10,164,0,0,0,0,0,0
2018-01-07T20:00:00Z,Overcast,cloudy,0,39.29,0.43,1023.24,3.87,1,10,165,0,0,0,0,0,0
2018-01-07T21:00:00Z,Overcast,cloudy,0,38.63,0.49,1022,2.55,0.96,10,166,0,0,0,0,0,0
2018-01-07T22:00:00Z,Overcast,cloudy,0,38.83,0.5,1021.45,2.18,1,10,167,0,0,0,0,0,0
2018-01-07T23:00:00Z,Overcast,cloudy,0,38.02,0.6,1021.04,2.96,0.97,10,168,0,0,0,0,0,0
2018-01-08T00:00:00Z,Overcast,cloudy,0,38.11,0.58,1020.19,3.88,0.96,10,169,0,0,0,0,0,0
2018-01-08T01:00:00Z,Overcast,cloudy,0.06,38.72,0.56,1019.09,4.37,1,10,170,0,0,0,0,0,0
2018-01-08T02:00:00Z,Overcast,cloudy,0.72,36.66,0.71,1018.86,2.84,1,9.14,171,0,0,0,0,0,0
2018-01-08T03:00:00Z,Light Rain,rain,0.91,35.77,0.76,1019.39,3.34,1,10,172,0,0,0,0,0,0
2018-01-08T04:00:00Z,Light Rain,rain,0.92,35.14,0.8,1019.26,3.27,1,9.14,173,0,0,0,0,0,0
2018-01-08T05:00:00Z,Light Rain,rain,0.96,34.96,0.83,1019.46,2.07,1,9.14,174,0,0,0,0,0,0
2018-01-08T06:00:00Z,Light Rain,rain,0.93,34.53,0.87,1019.68,1.49,1,6.97,175,0,0,0,0,0,0
2018-01-08T07:00:00Z,Light Rain,rain,0.92,34.57,0.89,1019.84,1.53,1,6.59,176,0,0,0,0,0,0
2018-01-08T08:00:00Z,Light Rain,rain,0.87,34.63,0.9,1020.82,1.55,1,5.73,177,0,0,0,0,0,0
2018-01-08T09:00:00Z,Light Rain,rain,0.87,34.43,0.92,1021.83,2.11,1,2.57,178,0,0,0,0,0,0
2018-01-08T10:00:00Z,Light Rain,rain,0.85,34.89,0.92,1022.06,2.93,1,5.85,179,0,0,0,0,0,0
2018-01-08T11:00:00Z,Overcast,cloudy,0.75,35.82,0.92,1022.13,2.79,1,8.14,180,0,0,0,0,0,0
2018-01-08T12:00:00Z,Overcast,cloudy,0.45,36.42,0.92,1021.39,2.94,1,6,181,0,0,0,0,0,0
2018-01-08T13:00:00Z,Overcast,cloudy,0.4,37.29,0.92,1020.25,3.29,1,2.56,182,0,0,0,0,0,0
2018-01-08T14:00:00Z,Overcast,cloudy,0.2,38.84,0.91,1019.58,2.41,1,7.42,183,0,0,0,0,0,0
2018-01-08T15:00:00Z,Overcast,cloudy,0,39.89,0.92,1019.76,1.94,1,10,184,0,0,0,0,0,0
2018-01-08T16:00:00Z,Overcast,cloudy,0,39.98,0.92,1020.25,1.43,1,9.41,185,0,0,0,0,0,0
2018-01-08T17:00:00Z,Overcast,cloudy,0,39.93,0.91,1021.25,1.03,1,7.43,186,0,0,0,0,0,0
2018-01-08T18:00:00Z,Overcast,cloudy,0,39.63,0.91,1021.69,0.89,1,6.29,187,0,0,0,0,0,0
2018-01-08T19:00:00Z,Overcast,cloudy,0,39.18,0.93,1022.47,0.79,1,4,188,0,0,0,0,0,0
2018-01-08T20:00:00Z,Overcast,cloudy,0,39,0.94,1022.87,0.38,1,2.25,189,0,0,0,0,0,0
2018-01-08T21:00:00Z,Foggy,fog,0,38.58,0.94,1023.09,0.61,1,0.72,190,0,0,0,0,0,1
2018-01-08T22:00:00Z,Overcast,cloudy,0,38.53,0.93,1023.38,0.7,1,4.5,191,0,0,0,0,0,0
2018-01-08T23:00:00Z,Overcast,cloudy,0.19,37.78,0.91,1023.63,0.63,1,3.74,192,0,0,0,0,0,0
2018-01-09T00:00:00Z,Overcast,cloudy,0.24,37.74,0.93,1023.82,0.24,1,2.49,193,0,0,0,0,0,0
2018-01-09T01:00:00Z,Foggy,fog,0.23,37.19,0.94,1023.76,0.14,1,1.41,194,0,0,0,0,0,1
2018-01-09T02:00:00Z,Foggy,fog,0.24,37,0.94,1024.01,0.4,1,1.84,195,0,0,0,0,0,1
2018-01-09T03:00:00Z,Foggy,fog,0.19,36.61,0.94,1024.87,0.68,1,1.37,196,0,0,0,0,0,1
2018-01-09T04:00:00Z,Overcast,cloudy,0.11,36.47,0.93,1024.8,0.28,1,2.68,197,0,0,0,0,0,0
2018-01-09T05:00:00Z,Foggy,fog,0.13,36.55,0.95,1024.8,0.27,1,1.16,198,0,0,0,0,0,1
2018-01-09T06:00:00Z,Foggy,fog,0.11,36.48,0.95,1025.11,0.19,1,0.91,199,0,0,0,0,0,1
2018-01-09T07:00:00Z,Foggy,fog,0,36.31,0.95,1025.78,0.51,1,1.09,200,0,0,0,0,0,1
2018-01-09T08:00:00Z,Overcast,cloudy,0,36.06,0.95,1025.86,0.15,1,2,201,0,0,0,0,0,0
2018-01-09T09:00:00Z,Overcast,cloudy,0,36.32,0.95,1026.49,0.08,1,5.47,202,0,0,0,0,0,0
2018-01-09T10:00:00Z,Overcast,cloudy,0,37.01,0.94,1027.15,0.79,1,8.38,203,0,0,0,0,0,0
2018-01-09T11:00:00Z,Overcast,cloudy,0,37.74,0.93,1027.28,1.21,1,9.12,204,0,0,0,0,0,0
2018-01-09T12:00:00Z,Overcast,cloudy,0,38.43,0.92,1026.83,1,1,9.46,205,0,0,0,0,0,0
2018-01-09T13:00:00Z,Overcast,cloudy,0,39.27,0.9,1026.08,0.82,1,8.24,206,0,0,0,0,0,0
2018-01-09T14:00:00Z,Overcast,cloudy,0,40.36,0.88,1024.71,1.78,1,10,207,0,0,0,0,0,0
2018-01-09T15:00:00Z,Overcast,cloudy,0,41.9,0.86,1024.21,1.08,1,10,208,0,0,0,0,0,0
2018-01-09T16:00:00Z,Overcast,cloudy,0,42.54,0.85,1024.17,1.17,1,10,209,0,0,0,0,0,0
2018-01-09T17:00:00Z,Overcast,cloudy,0,42.26,0.87,1024.45,0.53,1,10,210,0,0,0,0,0,0
2018-01-09T18:00:00Z,Overcast,cloudy,0,41.55,0.88,1024.28,0.67,1,10,211,0,0,0,0,0,0
2018-01-09T19:00:00Z,Overcast,cloudy,0,40.9,0.9,1024.25,0.51,1,10,212,0,0,0,0,0,0
2018-01-09T20:00:00Z,Overcast,cloudy,0,40.66,0.9,1024.17,0.77,1,9.46,213,0,0,0,0,0,0
2018-01-09T21:00:00Z,Overcast,cloudy,0,40.94,0.9,1023.86,0.55,1,6.49,214,0,0,0,0,0,0
2018-01-09T22:00:00Z,Overcast,cloudy,0,40.79,0.91,1023.41,1.14,1,6.56,215,0,0,0,0,0,0
2018-01-09T23:00:00Z,Overcast,cloudy,0.08,41.01,0.92,1023.31,0.61,1,3.56,216,0,0,0,0,0,0
2018-01-10T00:00:00Z,Overcast,cloudy,0.32,40.71,0.93,1023.16,0.84,1,2.54,217,0,0,0,0,0,0
2018-01-10T01:00:00Z,Overcast,cloudy,0.21,40.77,0.93,1022.34,0.54,1,4,218,0,0,0,0,0,0
2018-01-10T02:00:00Z,Overcast,cloudy,0,40.78,0.94,1021.81,0.22,1,2.56,219,0,0,0,0,0,0
2018-01-10T03:00:00Z,Overcast,cloudy,0,41.38,0.94,1021.5,0.55,1,3.81,220,0,0,0,0,0,0
2018-01-10T04:00:00Z,Overcast,cloudy,0,41.76,0.95,1021.24,0.65,1,3.87,221,0,0,0,0,0,0
